Date (UTC),170_to_171.delta,MacVim.dmg
2025-05-13 04:00:35,15800,68673
2025-05-14 03:59:44,15800,68674
2025-05-15 03:59:46,15800,68674
2025-05-16 04:01:12,15800,68674
2025-05-17 03:56:38,15800,68674
2025-05-18 04:03:41,15800,68674
2025-05-19 04:15:10,15800,68675
2025-05-20 04:00:33,15800,68675
2025-05-21 04:00:45,15800,68676
2025-05-22 04:00:27,15800,68676
2025-05-23 04:00:01,15800,68676
2025-05-24 03:56:31,15800,68677
2025-05-25 04:13:27,15800,68677
2025-05-26 04:03:19,15800,68677
2025-05-27 04:03:37,15800,68678
2025-05-28 04:01:09,15800,68678
2025-05-29 04:01:58,15800,68678
2025-05-30 04:00:18,15800,68678
2025-05-31 03:59:44,15800,68678
2025-06-01 04:23:01,15800,68678
2025-06-02 04:17:54,15800,68678
2025-06-03 04:13:55,15800,68678
2025-06-04 04:13:56,15800,68679
2025-06-05 04:15:09,15800,68679
2025-06-06 04:03:35,15800,68679
2025-06-07 04:00:41,15800,68679
2025-06-08 04:18:30,15800,68680
2025-06-09 04:18:46,15800,68680
2025-06-10 04:16:01,15800,68681
2025-06-11 04:16:31,15800,68681
2025-06-12 04:14:30,15800,68681
2025-06-13 04:15:16,15800,68681
2025-06-14 04:00:44,15800,68681
2025-06-15 04:17:26,15800,68681
2025-06-16 04:19:32,15800,68681
2025-06-17 04:16:06,15800,68682
2025-06-18 04:16:15,15800,68682
2025-06-19 04:15:49,15800,68682
2025-06-20 04:14:21,15800,68683
2025-06-21 04:01:38,15800,68683
